worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
1,1,1783604163.178,1.924881,4.127169,0.024937,0.000983,0.014384,0.001695,0.010269,0.000399,0.012835,0.000741,220.333,165.0148,54.674,0.6011,0.598857,0,1
1,2,1783604325.172,1.615971,3.756522,0.074423,0.0012,0.016129,0.002234,0.034136,0.000551,0.016129,0.001065,161.989,118.2418,43.2576,0.4538,0.453462,1,1
1,3,1783604484.119,1.415997,0.659653,0.824396,0.723963,0.580425,0.584655,0.600985,0.620429,0.512322,0.47577,158.946,116.2858,42.5769,0.0676,0.067203,0,1
1,4,1783604652.717,1.4885,4.209782,0.010041,0.00027,0.016485,0.000488,0.049603,0.000899,0.016226,0.001653,168.598,118.8445,49.7008,0.0519,0.051496,1,1
1,5,1783604824.578,1.387582,0.985604,0.755986,0.659883,0.592588,0.556081,0.804163,0.729153,0.599107,0.614151,171.862,117.2223,54.4243,0.2146,0.214168,1,1
1,6,1783604993.414,1.334154,0.78952,0.828203,0.732302,0.593172,0.60247,0.647997,0.687221,0.548507,0.52954,168.836,116.3354,52.4442,0.0554,0.05508,0,1
1,7,1783605163.339,1.308487,0.966388,0.812424,0.733302,0.59532,0.606287,0.642729,0.676326,0.547686,0.529255,169.924,117.2142,52.6349,0.0747,0.074351,0,1
1,8,1783605324.141,1.271146,0.668523,0.862739,0.756103,0.680335,0.690605,0.66903,0.67668,0.62223,0.588422,160.8,116.9475,43.7995,0.0525,0.052142,1,1
1,9,1783605481.093,1.264947,0.553502,0.834326,0.743161,0.679498,0.654785,0.842193,0.801185,0.687844,0.695885,156.952,115.0986,41.7046,0.1282,0.127806,1,1
1,10,1783605638.226,1.256101,0.47512,0.86969,0.775827,0.710776,0.71717,0.717322,0.701032,0.665356,0.618139,157.133,113.8095,43.167,0.1387,0.138373,0,1
1,11,1783605796.797,1.230838,0.47329,0.861801,0.779209,0.706806,0.705194,0.802804,0.774097,0.700355,0.701499,158.57,115.5151,42.9144,0.1207,0.120393,2,1
1,12,1783605951.989,1.225994,0.446674,0.876421,0.766452,0.71444,0.728521,0.677595,0.683311,0.655167,0.609706,155.192,112.779,42.2761,0.1165,0.116134,1,1
1,13,1783606111.648,1.212709,0.649322,0.838188,0.75519,0.701156,0.675574,0.85335,0.795439,0.712628,0.719447,159.658,116.8195,42.4396,0.3979,0.397544,1,1
1,14,1783606276.311,1.193396,0.496138,0.869359,0.761517,0.727277,0.724628,0.804908,0.74771,0.720116,0.705341,164.662,114.6894,49.7945,0.1781,0.177702,2,1
1,15,1783606443.207,1.216045,0.508688,0.835706,0.754232,0.710806,0.694723,0.860109,0.825667,0.735308,0.748627,166.896,112.562,53.0457,1.2879,1.281048,1,1
1,16,1783606599.501,1.201554,0.457894,0.8682,0.76937,0.728848,0.726968,0.827386,0.769737,0.736121,0.735207,156.293,113.694,42.1902,0.4086,0.408286,2,1
1,17,1783606756.526,1.181445,0.500614,0.851594,0.768459,0.716611,0.70945,0.854268,0.799075,0.741943,0.752862,157.025,113.5194,43.4577,0.0475,0.04713,1,1
1,18,1783606915.722,1.177615,0.580718,0.875097,0.775698,0.724503,0.721738,0.805992,0.763571,0.724185,0.716308,159.195,117.4216,41.7177,0.0551,0.054747,2,1
1,19,1783607084.033,1.180198,0.61371,0.884531,0.774869,0.739123,0.746987,0.68883,0.701024,0.683416,0.630543,168.311,117.104,51.1418,0.0644,0.064053,1,1
1,20,1783607246.731,1.178019,0.434267,0.885082,0.783333,0.73877,0.748433,0.713475,0.711497,0.685904,0.642969,162.698,112.4843,50.1035,0.0531,0.052776,0,1
1,21,1783607409.797,1.161896,1.096622,0.873772,0.770042,0.720289,0.71757,0.79869,0.754803,0.718058,0.704831,163.065,119.0695,43.863,0.1323,0.131902,2,1
1,22,1783607566.123,1.162502,0.491353,0.87769,0.77774,0.740395,0.741012,0.814393,0.764958,0.73745,0.72252,156.325,114.8152,41.3294,0.1798,0.179463,2,1
1,23,1783607724.442,1.171101,0.714423,0.855456,0.781398,0.718018,0.708783,0.85627,0.801035,0.745413,0.750824,158.32,115.3521,42.9183,0.0487,0.048366,1,1
1,24,1783607887.611,1.154449,0.414076,0.884641,0.772778,0.738878,0.744689,0.705891,0.697254,0.691945,0.639906,163.169,113.8839,49.0816,0.1836,0.183255,1,1
1,25,1783608052.452,1.154436,0.425496,0.88602,0.79642,0.734989,0.741939,0.718923,0.719828,0.682808,0.640949,164.84,116.4503,48.3355,0.053,0.052694,0,1
1,26,1783608207.931,1.154674,0.402849,0.886186,0.784205,0.739899,0.749355,0.694459,0.707182,0.693409,0.632088,155.479,113.1157,42.2951,0.0497,0.049272,1,1
1,27,1783608364.745,1.144432,0.417385,0.888448,0.802447,0.742194,0.751784,0.701463,0.719318,0.696125,0.641929,156.814,114.3654,42.3225,0.1254,0.03868,1,1
1,28,1783608528.206,1.139453,0.399907,0.888172,0.802572,0.751923,0.755377,0.692858,0.710724,0.701446,0.637448,163.46,113.7638,49.6136,0.0623,0.0619,1,1
1,29,1783608688.973,1.144837,0.424245,0.889441,0.80141,0.744532,0.754278,0.689804,0.708599,0.692414,0.634302,160.766,115.3461,45.365,0.0545,0.054134,1,1
1,30,1783608853.835,1.133649,0.434855,0.889496,0.788783,0.743733,0.756582,0.706597,0.705053,0.690307,0.643212,164.862,114.1435,50.6689,0.0495,0.049084,1,1
1,31,1783609010.815,1.1308,0.396609,0.888061,0.798228,0.743202,0.754006,0.691633,0.707638,0.690093,0.634799,156.979,113.3953,43.5042,0.0609,0.060559,2,1
1,32,1783609175.248,1.134261,0.518938,0.889716,0.783242,0.746386,0.754018,0.701753,0.694569,0.694033,0.638925,164.433,115.928,48.4468,0.0574,0.056996,1,1
1,33,1783609332.921,1.124448,0.395866,0.889827,0.789194,0.748469,0.758398,0.6938,0.698317,0.691083,0.630621,157.673,115.7868,41.8108,0.0557,0.055389,1,1
1,34,1783609493.708,1.122106,0.457917,0.891372,0.788637,0.747798,0.757459,0.707272,0.699256,0.691351,0.640729,160.787,112.8139,47.9217,0.0508,0.050376,1,1
1,35,1783609661.372,1.126058,0.401608,0.890599,0.782631,0.752192,0.759345,0.698997,0.701766,0.69769,0.64069,167.664,115.0602,52.5499,0.0533,0.05294,1,1
1,36,1783609817.462,1.116049,0.40292,0.891261,0.794215,0.749954,0.756499,0.70542,0.72008,0.694976,0.639813,156.089,112.5578,43.4758,0.0552,0.05484,1,1
1,37,1783609972.976,1.122735,0.392446,0.892034,0.803543,0.755155,0.763618,0.701463,0.710747,0.695495,0.643658,155.513,113.9522,41.4875,0.0551,0.054714,1,1
1,38,1783610137.667,1.129351,0.404758,0.892309,0.799669,0.755648,0.764026,0.696815,0.710421,0.698608,0.64361,164.691,112.5209,52.1172,0.0523,0.051944,1,1
1,39,1783610302.445,1.122375,0.895749,0.879124,0.785349,0.724212,0.730572,0.694067,0.684036,0.675935,0.623469,164.777,114.4414,50.2994,0.0359,0.020826,1,0
1,40,1783610466.156,1.124978,0.47291,0.888889,0.805739,0.739649,0.747464,0.748467,0.73599,0.697733,0.666713,163.711,113.7991,49.9111,0.0003,0.0,0,0
1,41,1783610627.989,1.11908,0.396925,0.890875,0.805512,0.753616,0.762549,0.748781,0.73101,0.71261,0.66808,161.832,112.9202,48.9116,0.0004,0.0,0,0
1,42,1783610792.647,1.123192,0.390004,0.890268,0.813622,0.748053,0.761522,0.750618,0.73178,0.704617,0.669668,164.658,115.3923,49.2459,0.0003,0.0,0,0
1,43,1783610959.471,1.124247,1.026324,0.848284,0.77132,0.674539,0.658545,0.717856,0.70002,0.627699,0.601593,166.824,118.2236,48.5998,0.0004,0.0,0,0
1,44,1783611124.592,1.113146,0.403732,0.891537,0.810103,0.754521,0.763826,0.74367,0.730631,0.700842,0.661284,165.121,116.876,48.2442,0.0003,0.0,0,0
1,45,1783611287.958,1.114644,0.466881,0.886572,0.796264,0.751226,0.75496,0.761005,0.73822,0.706906,0.660995,163.365,114.8151,48.5495,0.0003,0.0,0,0
1,46,1783611452.336,1.123071,0.421923,0.891647,0.809222,0.748635,0.757656,0.722307,0.731546,0.696752,0.649555,164.378,115.7356,48.642,0.0003,0.0,0,0
1,47,1783611616.873,1.11907,0.451495,0.887951,0.809114,0.736527,0.743855,0.733,0.724533,0.693139,0.655198,164.537,115.168,49.3682,0.0004,0.0,0,0
1,48,1783611781.185,1.108089,0.405223,0.891703,0.798284,0.757322,0.765671,0.743136,0.718103,0.705584,0.653629,164.311,115.7568,48.5536,0.0003,0.0,0,0
1,49,1783611945.016,1.116918,0.411095,0.892365,0.799337,0.76018,0.764703,0.750092,0.726525,0.714368,0.664204,163.831,114.2241,49.606,0.0003,0.0,0,0
1,50,1783612109.713,1.09405,0.41208,0.894902,0.809265,0.762682,0.77112,0.741275,0.731508,0.716211,0.667685,164.697,115.3836,49.3124,0.0003,0.0,0,0
1,51,1783612274.11,1.105575,0.406721,0.893137,0.807287,0.752421,0.762083,0.740506,0.727736,0.705869,0.659455,164.396,114.681,49.7146,0.0003,0.0,0,0
